Index	Moves	Version	MoveID	CanUseMove	Type	Quality	Category	Power	Accuracy	PP	Priority	HitMin	HitMax	Inflict	InflictPercent	RawInflictCount	TurnMin	TurnMax	CritStage	Flinch	EffectSequence	Recoil	RawHealing	RawTarget	Stat1	Stat2	Stat3	Stat1Stage	Stat2Stage	Stat3Stage	Stat1Percent	Stat2Percent	Stat3Percent	GigantimaxPower	Flag_MakesContact	Flag_Charge	Flag_Recharge	Flag_Protect	Flag_Reflectable	Flag_Snatch	Flag_Mirror	Flag_Punch	Flag_Sound	Flag_Gravity	Flag_Defrost	Flag_DistanceTriple	Flag_Heal	Flag_IgnoreSubstitute	Flag_FailSkyBattle	Flag_AnimateAlly	Flag_Dance	Flag_18	InflictCount	Healing	Target
652	Devastating Drake	5	652	False	15	0	1	1	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
653	Devastating Drake	5	653	False	15	0	2	1	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
654	Black Hole Eclipse	5	654	False	16	0	1	1	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
655	Black Hole Eclipse	5	655	False	16	0	2	1	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
656	Twinkle Tackle	5	656	False	17	0	1	1	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
657	Twinkle Tackle	5	657	False	17	0	2	1	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
658	Catastropika	5	658	False	12	0	1	210	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
659	Shore Up	5	659	False	4	3	0	0	101	10	0	0	0	0	0	0	0	0	0	0	381	0	50	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	True	None	50	Self
660	First Impression	5	660	True	6	0	1	90	100	10	2	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
661	Baneful Bunker	5	661	True	3	13	0	0	101	10	4	0	0	0	0	0	0	0	0	0	383	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Self
662	Spirit Shackle	5	662	True	7	0	1	80	100	10	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
663	Darkest Lariat	5	663	True	16	0	1	85	100	10	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
664	Sparkling Aria	5	664	True	10	0	2	90	100	10	0	0	0	0	0	0	0	0	0	0	385	0	0	4	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False	True	None	None	AllAdjacent
665	Ice Hammer	5	665	False	14	7	1	100	90	10	0	0	0	0	0	0	0	0	0	0	218	0	0	0	5	0	0	255	0	0	100	0	0	130	True	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
666	Floral Healing	5	666	False	17	3	0	0	101	10	0	0	0	0	0	0	0	0	0	0	386	0	50	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	False	False	False	False	False	False	True	False	False	True	False	True	None	50	AnyExceptSelf
667	High Horsepower	5	667	True	4	0	1	95	95	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
668	Strength Sap	5	668	True	11	13	0	0	100	10	0	0	0	0	0	0	0	0	0	0	387	0	0	0	1	0	0	255	0	0	100	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	False	True	None	None	AnyExceptSelf
669	Solar Blade	5	669	True	11	0	1	125	100	10	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	140	True	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
670	Leafage	5	670	True	11	0	1	40	100	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
671	Spotlight	5	671	False	0	13	0	0	101	15	3	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	True	False	False	None	None	AnyExceptSelf
672	Toxic Thread	5	672	False	3	5	0	0	100	20	0	0	0	5	100	1	0	0	0	0	389	0	0	0	5	0	0	255	0	0	100	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
673	Laser Focus	5	673	True	0	13	0	0	101	30	0	0	0	0	0	0	0	0	0	0	390	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
674	Gear Up	5	674	True	8	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	391	0	0	6	1	3	0	1	1	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	None	None	AllAllies
675	Throat Chop	5	675	True	16	4	1	80	100	15	0	0	0	24	100	2	2	2	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	TurnCountSwitch	None	AnyExceptSelf
676	Pollen Puff	5	676	True	6	0	2	90	100	15	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	True	None	None	AnyExceptSelf
677	Anchor Shot	5	677	True	8	0	1	80	100	20	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
678	Psychic Terrain	5	678	True	13	10	0	0	101	10	0	0	0	0	0	0	0	0	0	0	394	0	0	10	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	None	None	SideAll
679	Lunge	5	679	True	6	6	1	80	100	15	0	0	0	0	0	0	0	0	0	0	395	0	0	0	1	0	0	255	0	0	100	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
680	Fire Lash	5	680	True	9	6	1	80	100	15	0	0	0	0	0	0	0	0	0	0	396	0	0	0	2	0	0	255	0	0	100	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
681	Power Trip	5	681	True	16	0	1	20	100	10	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
682	Burn Up	5	682	True	9	0	2	130	100	5	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	True	None	None	AnyExceptSelf
683	Speed Swap	5	683	True	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	True	False	True	False	True	None	None	AnyExceptSelf
684	Smart Strike	5	684	True	8	0	1	70	101	10	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
685	Purify	5	685	True	3	13	0	0	101	20	0	0	0	0	0	0	0	0	0	0	399	0	50	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	False	False	False	False	False	False	True	False	False	False	False	True	None	50	AnyExceptSelf
686	Revelation Dance	5	686	False	0	0	2	90	100	15	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	True	None	None	AnyExceptSelf
687	Core Enforcer	5	687	False	15	0	2	100	100	10	0	0	0	0	0	0	0	0	0	0	401	0	0	5	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacentOpponents
688	Trop Kick	5	688	True	11	6	1	70	100	15	0	0	0	0	0	0	0	0	0	0	395	0	0	0	1	0	0	255	0	0	100	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
689	Instruct	5	689	True	13	13	0	0	101	15	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	None	None	AnyExceptSelf
690	Beak Blast	5	690	False	2	0	1	100	100	15	253	0	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
691	Clanging Scales	5	691	True	15	7	2	110	100	5	0	0	0	0	0	0	0	0	0	0	404	0	0	5	2	0	0	255	0	0	100	0	0	140	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False	True	None	None	AllAdjacentOpponents
692	Dragon Hammer	5	692	False	15	0	1	90	100	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
693	Brutal Swing	5	693	True	16	0	1	60	100	20	0	0	0	0	0	0	0	0	0	0	405	0	0	4	0	0	0	0	0	0	0	0	0	110	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacent
694	Aurora Veil	5	694	True	14	11	0	0	101	20	0	0	0	0	0	0	0	0	0	0	406	0	0	12	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	SideSelf
695	Sinister Arrow Raid	5	695	False	7	0	1	180	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
696	Malicious Moonsault	5	696	False	16	0	1	180	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
697	Oceanic Operetta	5	697	False	10	0	2	195	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
698	Guardian of Alola	5	698	False	17	0	2	1	101	1	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
699	Soul-Stealing 7-Star Strike	5	699	False	7	0	1	195	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
700	Stoked Sparksurfer	5	700	False	12	4	2	175	101	1	0	0	0	1	100	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	Permanent	None	AnyExceptSelf
701	Pulverizing Pancake	5	701	False	0	0	1	210	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
702	Extreme Evoboost	5	702	False	0	2	0	0	101	1	0	0	0	0	0	0	0	0	0	0	413	0	0	7	8	0	0	2	0	0	100	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Self
703	Genesis Supernova	5	703	False	13	0	2	185	101	1	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
704	Shell Trap	5	704	True	9	0	2	150	100	5	253	0	0	0	0	0	0	0	0	0	407	0	0	5	0	0	0	0	0	0	0	0	0	150	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AllAdjacentOpponents
705	Fleur Cannon	5	705	False	17	7	2	130	90	5	0	0	0	0	0	0	0	0	0	0	204	0	0	0	3	0	0	254	0	0	100	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
706	Psychic Fangs	5	706	True	13	0	1	85	100	10	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
707	Stomping Tantrum	5	707	True	4	0	1	75	100	10	0	0	0	0	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
708	Shadow Bone	5	708	False	7	6	1	85	100	10	0	0	0	0	0	0	0	0	0	0	69	0	0	0	2	0	0	255	0	0	20	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
709	Accelerock	5	709	True	5	0	1	40	100	20	1	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
710	Liquidation	5	710	True	10	6	1	85	100	10	0	0	0	0	0	0	0	0	0	0	69	0	0	0	2	0	0	255	0	0	20	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
711	Prismatic Laser	5	711	True	13	0	2	160	100	10	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	150	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
712	Spectral Thief	5	712	True	7	0	1	90	100	10	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	None	None	AnyExceptSelf
713	Sunsteel Strike	5	713	True	8	0	1	100	100	5	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
714	Moongeist Beam	5	714	True	7	0	2	100	100	5	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
715	Tearful Look	5	715	True	0	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	411	0	0	0	1	3	0	255	255	0	100	100	0	0	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
716	Zing Zap	5	716	True	12	0	1	80	100	10	0	0	0	0	0	0	0	0	0	30	31	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
717	Nature’s Madness	5	717	False	17	0	2	1	90	10	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	100	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
718	Multi-Attack	5	718	True	0	0	1	120	100	10	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	95	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
719	10,000,000 Volt Thunderbolt	5	719	False	12	0	2	195	101	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
720	Mind Blown	5	720	False	9	0	2	150	100	5	0	0	0	0	0	0	0	0	0	0	419	0	0	4	0	0	0	0	0	0	0	0	0	150	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AllAdjacent
721	Plasma Fists	5	721	True	12	0	1	100	100	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
722	Photon Geyser	5	722	True	13	0	2	100	100	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
723	Light That Burns the Sky	5	723	False	13	0	2	200	101	1	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
724	Searing Sunraze Smash	5	724	False	8	0	1	200	101	1	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
725	Menacing Moonraze Maelstrom	5	725	False	7	0	2	200	101	1	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
726	Let’s Snuggle Forever	5	726	False	17	0	1	190	101	1	0	0	0	0	0	0	0	0	0	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
727	Splintered Stormshards	5	727	False	5	0	1	190	101	1	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
728	Clangorous Soulblaze	5	728	False	15	7	2	185	101	1	0	0	0	0	0	0	0	0	0	0	418	0	0	5	8	0	0	1	0	0	100	0	0	0	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	None	None	AllAdjacentOpponents
729	Zippy Zap	5	729	False	12	7	1	80	100	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	100	0	0	0	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
730	Splishy Splash	5	730	False	10	4	2	90	100	15	0	0	0	1	30	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	Permanent	None	AllAdjacentOpponents
731	Floaty Fall	5	731	False	2	0	1	90	95	15	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
732	Pika Papow	5	732	False	12	0	2	1	101	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
733	Bouncy Bubble	5	733	False	10	8	2	60	100	20	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	None	None	AnyExceptSelf
734	Buzzy Buzz	5	734	False	12	4	2	60	100	20	0	0	0	1	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	Permanent	None	AnyExceptSelf
735	Sizzly Slide	5	735	False	9	4	1	60	100	20	0	0	0	4	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	False	Permanent	None	AnyExceptSelf
736	Glitzy Glow	5	736	False	13	0	2	80	95	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
737	Baddy Bad	5	737	False	16	0	2	80	95	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
738	Sappy Seed	5	738	False	11	4	1	100	90	10	0	0	0	18	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	Permanent	None	AnyExceptSelf
739	Freezy Frost	5	739	False	14	0	2	100	90	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
740	Sparkly Swirl	5	740	False	17	0	2	120	85	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
741	Veevee Volley	5	741	False	0	0	1	1	101	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
742	Double Iron Bash	5	742	True	8	0	1	60	100	5	0	2	2	0	0	0	0	0	0	30	44	0	0	0	0	0	0	0	0	0	0	0	0	140	True	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
743	Max Guard	5	743	True	0	13	0	0	101	10	4	0	0	0	0	0	0	0	0	0	111	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Self
744	Dynamax Cannon	5	744	True	15	0	2	100	100	5	0	0	0	0	0	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
745	Snipe Shot	5	745	True	10	0	2	80	100	15	0	0	0	0	0	0	0	0	1	0	421	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
746	Jaw Lock	5	746	True	16	0	1	80	100	10	0	0	0	0	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
747	Stuff Cheeks	5	747	True	0	2	0	0	101	10	0	0	0	0	0	0	0	0	0	0	423	0	0	7	2	0	0	2	0	0	100	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
748	No Retreat	5	748	True	1	2	0	0	101	5	0	0	0	0	0	0	0	0	0	0	424	0	0	7	8	0	0	1	0	0	100	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
749	Tar Shot	5	749	True	5	5	0	0	100	15	0	0	0	42	100	1	0	0	0	0	425	0	0	0	5	0	0	255	0	0	100	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
750	Magic Powder	5	750	True	13	13	0	0	100	20	0	0	0	0	0	0	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False	True	None	None	AnyExceptSelf
751	Dragon Darts	5	751	True	15	0	1	50	100	10	0	2	2	0	0	0	0	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
752	Teatime	5	752	True	0	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	428	0	0	8	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	None	None	All
753	Octolock	5	753	True	1	13	0	0	100	15	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
754	Bolt Beak	5	754	True	12	0	1	85	100	10	0	0	0	0	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
755	Fishious Rend	5	755	True	10	0	1	85	100	10	0	0	0	0	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
756	Court Change	5	756	True	0	13	0	0	100	10	0	0	0	0	0	0	0	0	0	0	431	0	0	10	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	SideAll
757	Max Flare	5	757	True	9	0	1	100	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
758	Max Flutterby	5	758	True	6	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
759	Max Lightning	5	759	True	12	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
