263	Facade	Bulbasaur, Ivysaur, Venusaur, Charmander, Charmeleon, Charizard, Squirtle, Wartortle, Blastoise, Butterfree, Pikachu-0, Pikachu-1, Pikachu-2, Pikachu-3, Pikachu-4, Pikachu-5, Pikachu-6, Pikachu-7, Raichu-0, Raichu-1, Clefairy, Clefable, Vulpix-0, Vulpix-1, Ninetales-0, Ninetales-1, Oddish, Gloom, Vileplume, Diglett-0, Diglett-1, Dugtrio-0, Dugtrio-1, Meowth-0, Meowth-1, Meowth-2, Persian-0, Persian-1, Growlithe, Arcanine, Machop, Machoke, Machamp, Ponyta-0, Ponyta-1, Rapidash-0, Rapidash-1, Farfetch’d-0, Farfetch’d-1, Shellder, Cloyster, Gastly, Haunter, Gengar, Onix, Krabby, Kingler, Hitmonlee, Hitmonchan, Koffing, Weezing-0, Weezing-1, Rhyhorn, Rhydon, Goldeen, Seaking, Mr. Mime-0, Mr. Mime-1, Gyarados, Lapras, Eevee, Vaporeon, Jolteon, Flareon, Snorlax, Mewtwo, Mew, Hoothoot, Noctowl, Chinchou, Lanturn, Pichu, Cleffa, Togepi, Togetic, Natu, Xatu, Bellossom, Sudowoodo, Wooper, Quagsire, Espeon, Umbreon, Steelix, Qwilfish, Shuckle, Sneasel, Swinub, Piloswine, Corsola-0, Corsola-1, Remoraid, Octillery, Delibird, Mantine, Tyrogue, Hitmontop, Larvitar, Pupitar, Tyranitar, Celebi, Zigzagoon-0, Zigzagoon-1, Linoone-0, Linoone-1, Lotad, Lombre, Ludicolo, Seedot, Nuzleaf, Shiftry, Wingull, Pelipper, Ralts, Kirlia, Gardevoir, Nincada, Ninjask, Shedinja, Sableye, Mawile, Electrike, Manectric, Roselia, Wailmer, Wailord, Torkoal, Trapinch, Vibrava, Flygon, Lunatone, Solrock, Barboach, Whiscash, Corphish, Crawdaunt, Baltoy, Claydol, Feebas, Milotic, Duskull, Dusclops, Snorunt, Glalie, Jirachi, Budew, Roserade, Vespiquen, Cherubi, Cherrim-0, Cherrim-1, Shellos-0, Shellos-1, Gastrodon-0, Gastrodon-1, Drifloon, Drifblim, Stunky, Skuntank, Bronzor, Bronzong, Bonsly, Mime Jr., Munchlax, Riolu, Lucario, Hippopotas, Hippowdon, Skorupi, Drapion, Croagunk, Toxicroak, Mantyke, Snover, Abomasnow, Weavile, Rhyperior, Togekiss, Leafeon, Glaceon, Mamoswine, Gallade, Dusknoir, Froslass, Rotom-0, Rotom-1, Rotom-2, Rotom-3, Rotom-4, Rotom-5, Purrloin, Liepard, Munna, Musharna, Pidove, Tranquill, Unfezant, Roggenrola, Boldore, Gigalith, Woobat, Swoobat, Drilbur, Excadrill, Timburr, Gurdurr, Conkeldurr, Tympole, Palpitoad, Seismitoad, Throh, Sawk, Cottonee, Whimsicott, Basculin-0, Basculin-1, Darumaka-0, Darumaka-1, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Maractus, Dwebble, Crustle, Scraggy, Scrafty, Sigilyph, Yamask-0, Yamask-1, Cofagrigus, Trubbish, Garbodor, Minccino, Cinccino, Gothita, Gothorita, Gothitelle, Solosis, Duosion, Reuniclus, Vanillite, Vanillish, Vanilluxe, Karrablast, Escavalier, Frillish, Jellicent, Joltik, Galvantula, Ferroseed, Ferrothorn, Klink, Klang, Klinklang, Elgyem, Beheeyem, Litwick, Lampent, Chandelure, Axew, Fraxure, Haxorus, Cubchoo, Beartic, Shelmet, Accelgor, Stunfisk-0, Stunfisk-1, Golett, Golurk, Pawniard, Bisharp, Rufflet, Braviary, Vullaby, Mandibuzz, Heatmor, Durant, Deino, Zweilous, Hydreigon, Cobalion, Terrakion, Virizion, Reshiram, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Keldeo-0, Keldeo-1, Bunnelby, Diggersby, Pancham, Pangoro, Espurr, Meowstic-0, Meowstic-1, Honedge, Doublade, Aegislash-0, Aegislash-1, Spritzee, Aromatisse, Swirlix, Slurpuff, Inkay, Malamar, Binacle, Barbaracle, Helioptile, Heliolisk, Sylveon, Hawlucha, Goomy, Sliggoo, Goodra, Phantump, Trevenant, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Bergmite, Avalugg, Noibat, Noivern, Rowlet, Dartrix, Decidueye, Litten, Torracat, Incineroar, Popplio, Brionne, Primarina, Grubbin, Charjabug, Vikavolt, Cutiefly, Ribombee, Wishiwashi-0, Wishiwashi-1, Mareanie, Toxapex, Mudbray, Mudsdale, Dewpider, Araquanid, Morelull, Shiinotic, Salandit, Salazzle, Stufful, Bewear, Bounsweet, Steenee, Tsareena, Oranguru, Passimian, Wimpod, Golisopod, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Turtonator, Togedemaru, Mimikyu-0, Mimikyu-1, Drampa, Dhelmise, Jangmo-o, Hakamo-o, Kommo-o, Solgaleo, Lunala, Necrozma-0, Necrozma-1, Necrozma-2, Marshadow, Zeraora, Meltan, Melmetal, Grookey, Thwackey, Rillaboom, Scorbunny, Raboot, Cinderace, Sobble, Drizzile, Inteleon, Skwovet, Greedent, Rookidee, Corvisquire, Corviknight, Dottler, Orbeetle, Nickit, Thievul, Gossifleur, Eldegoss, Wooloo, Dubwool, Chewtle, Drednaw, Yamper, Boltund, Rolycoly, Carkol, Coalossal, Flapple, Appletun, Silicobra, Sandaconda, Cramorant-0, Cramorant-1, Cramorant-2, Arrokuda, Barraskewda, Toxel, Toxtricity-0, Toxtricity-1, Sizzlipede, Centiskorch, Clobbopus, Grapploct, Sinistea-0, Sinistea-1, Polteageist-0, Polteageist-1, Hatenna, Hattrem, Hatterene, Impidimp, Morgrem, Grimmsnarl, Obstagoon, Perrserker, Cursola, Sirfetch’d, Mr. Rime, Runerigus, Milcery, Alcremie-0, Alcremie-1, Alcremie-2, Alcremie-3, Alcremie-4, Alcremie-5, Alcremie-6, Alcremie-7, Alcremie-8, Falinks, Pincurchin, Snom, Frosmoth, Stonjourner, Eiscue-0, Eiscue-1, Indeedee-0, Indeedee-1, Morpeko-0, Morpeko-1, Cufant, Copperajah, Dracozolt, Arctozolt, Dracovish, Arctovish, Duraludon, Dreepy, Drakloak, Dragapult, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1, Eternatus-0, Eternatus-1
264	Focus Punch	Hitmonchan, Timburr, Gurdurr, Conkeldurr, Darumaka-0, Darumaka-1, Scraggy, Scrafty, Cubchoo, Golurk, Jangmo-o
265	Smelling Salts	
266	Follow Me	Clefairy, Clefable, Togepi, Togetic, Togekiss, Indeedee-1
267	Nature Power	Bulbasaur, Oddish, Corsola-0, Corsola-1, Lotad, Lombre, Ludicolo, Seedot, Nuzleaf, Shiftry, Cherubi, Cottonee, Grookey
268	Charge	Chinchou, Lanturn, Pichu, Electrike, Manectric, Rotom-0, Rotom-1, Rotom-2, Rotom-3, Rotom-4, Rotom-5, Klink, Klang, Klinklang, Stunfisk-0, Helioptile, Heliolisk, Charjabug, Vikavolt, Togedemaru, Zeraora, Yamper, Boltund, Toxtricity-0, Toxtricity-1, Pincurchin, Morpeko-0, Morpeko-1, Dracozolt, Arctozolt
269	Taunt	Meowth-0, Meowth-1, Meowth-2, Persian-0, Persian-1, Gastly, Haunter, Gengar, Onix, Koffing, Weezing-0, Weezing-1, Mr. Mime-0, Mr. Mime-1, Gyarados, Mewtwo, Mew, Sudowoodo, Umbreon, Steelix, Qwilfish, Sneasel, Larvitar, Pupitar, Tyranitar, Zigzagoon-1, Linoone-1, Ralts, Kirlia, Gardevoir, Sableye, Mawile, Corphish, Crawdaunt, Duskull, Dusclops, Glalie, Stunky, Skuntank, Mime Jr., Skorupi, Drapion, Croagunk, Toxicroak, Weavile, Gallade, Dusknoir, Froslass, Purrloin, Liepard, Pidove, Tranquill, Unfezant, Woobat, Swoobat, Timburr, Gurdurr, Conkeldurr, Throh, Sawk, Cottonee, Whimsicott, Basculin-0, Basculin-1, Darumaka-0, Darumaka-1, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Scraggy, Scrafty, Gothita, Gothorita, Gothitelle, Vanillite, Vanillish, Vanilluxe, Escavalier, Frillish, Jellicent, Litwick, Lampent, Chandelure, Axew, Fraxure, Haxorus, Beartic, Pawniard, Bisharp, Vullaby, Mandibuzz, Heatmor, Deino, Zweilous, Hydreigon, Cobalion, Terrakion, Virizion, Keldeo-0, Keldeo-1, Pancham, Pangoro, Inkay, Malamar, Binacle, Barbaracle, Hawlucha, Noibat, Noivern, Litten, Torracat, Incineroar, Salandit, Salazzle, Stufful, Bewear, Tsareena, Oranguru, Passimian, Wimpod, Golisopod, Pyukumuku, Turtonator, Mimikyu-0, Mimikyu-1, Jangmo-o, Hakamo-o, Kommo-o, Zeraora, Grookey, Thwackey, Rillaboom, Scorbunny, Raboot, Cinderace, Rookidee, Corvisquire, Corviknight, Nickit, Thievul, Toxtricity-0, Toxtricity-1, Clobbopus, Grapploct, Impidimp, Morgrem, Grimmsnarl, Obstagoon, Perrserker, Mr. Rime, Runerigus, Morpeko-0, Morpeko-1, Copperajah, Dracozolt, Arctozolt
270	Helping Hand	Bulbasaur, Ivysaur, Venusaur, Charmander, Charmeleon, Charizard, Squirtle, Wartortle, Blastoise, Pikachu-0, Pikachu-1, Pikachu-2, Pikachu-3, Pikachu-4, Pikachu-5, Pikachu-6, Pikachu-7, Raichu-0, Raichu-1, Clefairy, Clefable, Growlithe, Arcanine, Machop, Machoke, Machamp, Farfetch’d-0, Farfetch’d-1, Hitmonlee, Hitmonchan, Rhydon, Mr. Mime-0, Mr. Mime-1, Lapras, Eevee, Vaporeon, Jolteon, Flareon, Mew, Pichu, Cleffa, Togepi, Togetic, Bellossom, Sudowoodo, Espeon, Umbreon, Shuckle, Remoraid, Octillery, Delibird, Mantine, Tyrogue, Hitmontop, Celebi, Zigzagoon-0, Zigzagoon-1, Linoone-0, Linoone-1, Ralts, Kirlia, Gardevoir, Sableye, Mawile, Lunatone, Solrock, Milotic, Duskull, Dusclops, Jirachi, Cherubi, Cherrim-0, Cherrim-1, Bonsly, Mime Jr., Riolu, Lucario, Croagunk, Toxicroak, Mantyke, Rhyperior, Togekiss, Leafeon, Glaceon, Gallade, Dusknoir, Rotom-0, Rotom-1, Rotom-2, Rotom-3, Rotom-4, Rotom-5, Munna, Musharna, Woobat, Swoobat, Timburr, Gurdurr, Conkeldurr, Throh, Sawk, Cottonee, Whimsicott, Maractus, Minccino, Cinccino, Gothita, Gothorita, Gothitelle, Solosis, Duosion, Reuniclus, Golett, Golurk, Durant, Zweilous, Hydreigon, Cobalion, Terrakion, Virizion, Reshiram, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Keldeo-0, Keldeo-1, Pancham, Pangoro, Espurr, Meowstic-0, Meowstic-1, Spritzee, Aromatisse, Swirlix, Slurpuff, Binacle, Barbaracle, Sylveon, Hawlucha, Popplio, Brionne, Primarina, Cutiefly, Ribombee, Wishiwashi-0, Wishiwashi-1, Salandit, Salazzle, Bounsweet, Steenee, Tsareena, Pyukumuku, Togedemaru, Drampa, Dhelmise, Solgaleo, Lunala, Zeraora, Cinderace, Dottler, Orbeetle, Gossifleur, Eldegoss, Yamper, Boltund, Hatenna, Hattrem, Hatterene, Obstagoon, Sirfetch’d, Mr. Rime, Milcery, Alcremie-0, Alcremie-1, Alcremie-2, Alcremie-3, Alcremie-4, Alcremie-5, Alcremie-6, Alcremie-7, Alcremie-8, Falinks, Frosmoth, Indeedee-0, Indeedee-1, Dreepy, Drakloak, Dragapult, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1
271	Trick	Clefairy, Clefable, Gastly, Haunter, Gengar, Mr. Mime-0, Mr. Mime-1, Mewtwo, Mew, Cleffa, Togepi, Togetic, Natu, Xatu, Espeon, Celebi, Zigzagoon-0, Zigzagoon-1, Linoone-0, Linoone-1, Ralts, Kirlia, Gardevoir, Shedinja, Sableye, Baltoy, Claydol, Duskull, Dusclops, Jirachi, Drifloon, Drifblim, Bronzor, Bronzong, Mime Jr., Togekiss, Gallade, Dusknoir, Froslass, Rotom-0, Rotom-1, Rotom-2, Rotom-3, Rotom-4, Rotom-5, Purrloin, Liepard, Munna, Musharna, Woobat, Swoobat, Darmanitan-0, Darmanitan-1, Sigilyph, Yamask-0, Yamask-1, Cofagrigus, Gothita, Gothorita, Gothitelle, Solosis, Duosion, Reuniclus, Frillish, Jellicent, Elgyem, Beheeyem, Litwick, Lampent, Chandelure, Golurk, Espurr, Meowstic-0, Meowstic-1, Phantump, Trevenant, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Cutiefly, Ribombee, Oranguru, Mimikyu-0, Mimikyu-1, Lunala, Dottler, Orbeetle, Sinistea-0, Sinistea-1, Polteageist-0, Polteageist-1, Impidimp, Morgrem, Grimmsnarl, Obstagoon, Mr. Rime, Runerigus, Indeedee-0, Indeedee-1
272	Role Play	Mr. Mime-0, Mr. Mime-1, Mime Jr., Meowstic-0, Meowstic-1, Marshadow, Mr. Rime
273	Wish	Eevee, Pichu, Cleffa, Togepi, Togetic, Natu, Xatu, Gardevoir, Jirachi, Togekiss, Pidove, Spritzee, Swirlix, Slurpuff, Togedemaru
274	Assist	
275	Ingrain	Bulbasaur, Oddish, Roselia, Roserade, Snover, Abomasnow, Maractus, Ferroseed, Ferrothorn, Phantump, Trevenant, Morelull, Shiinotic
276	Superpower	Machop, Machoke, Machamp, Farfetch’d-1, Krabby, Kingler, Hitmonlee, Rhyhorn, Rhydon, Flareon, Snorlax, Mew, Swinub, Piloswine, Larvitar, Pupitar, Tyranitar, Torkoal, Trapinch, Vibrava, Flygon, Corphish, Crawdaunt, Munchlax, Hippopotas, Hippowdon, Rhyperior, Mamoswine, Gigalith, Timburr, Gurdurr, Conkeldurr, Throh, Sawk, Basculin-0, Basculin-1, Darumaka-0, Darumaka-1, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Reuniclus, Axew, Fraxure, Haxorus, Cubchoo, Beartic, Golett, Golurk, Rufflet, Braviary, Heatmor, Durant, Deino, Zweilous, Hydreigon, Cobalion, Terrakion, Virizion, Keldeo-0, Keldeo-1, Diggersby, Pancham, Pangoro, Inkay, Malamar, Barbaracle, Hawlucha, Goodra, Avalugg, Incineroar, Mudbray, Mudsdale, Stufful, Bewear, Passimian, Drampa, Kommo-o, Solgaleo, Marshadow, Zeraora, Melmetal, Rillaboom, Greedent, Drednaw, Appletun, Cramorant-0, Cramorant-1, Cramorant-2, Clobbopus, Grapploct, Grimmsnarl, Sirfetch’d, Falinks, Stonjourner, Cufant, Copperajah
277	Magic Coat	Munna, Musharna, Lunala, Orbeetle
278	Recycle	Mr. Mime-0, Mr. Mime-1, Snorlax, Mime Jr., Munchlax, Trubbish, Garbodor, Applin, Flapple, Appletun, Mr. Rime
279	Revenge	Machop, Machoke, Machamp, Farfetch’d-0, Farfetch’d-1, Hitmonlee, Hitmonchan, Mew, Qwilfish, Hitmontop, Tyranitar, Shiftry, Crawdaunt, Duskull, Dusclops, Vespiquen, Riolu, Lucario, Hippopotas, Hippowdon, Croagunk, Toxicroak, Weavile, Gallade, Dusknoir, Timburr, Gurdurr, Conkeldurr, Throh, Sawk, Basculin-0, Basculin-1, Scraggy, Scrafty, Cofagrigus, Escavalier, Ferroseed, Ferrothorn, Stunfisk-0, Stunfisk-1, Pawniard, Bisharp, Cobalion, Terrakion, Virizion, Keldeo-0, Keldeo-1, Pangoro, Hawlucha, Litten, Torracat, Incineroar, Mudsdale, Bewear, Passimian, Turtonator, Kommo-o, Marshadow, Zeraora, Cinderace, Rookidee, Corvisquire, Corviknight, Chewtle, Drednaw, Clobbopus, Grapploct, Impidimp, Morgrem, Grimmsnarl, Obstagoon, Cursola, Sirfetch’d, Runerigus, Falinks, Morpeko-0, Morpeko-1, Copperajah, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1
280	Brick Break	Charmander, Charmeleon, Charizard, Squirtle, Wartortle, Blastoise, Pikachu-0, Pikachu-1, Pikachu-2, Pikachu-3, Pikachu-4, Pikachu-5, Pikachu-6, Pikachu-7, Raichu-0, Raichu-1, Clefairy, Clefable, Machop, Machoke, Machamp, Farfetch’d-1, Gengar, Krabby, Kingler, Hitmonlee, Hitmonchan, Rhydon, Mr. Mime-0, Mr. Mime-1, Snorlax, Mewtwo, Mew, Togetic, Sudowoodo, Quagsire, Sneasel, Delibird, Tyrogue, Hitmontop, Larvitar, Pupitar, Tyranitar, Lombre, Ludicolo, Nuzleaf, Shiftry, Sableye, Mawile, Corphish, Crawdaunt, Dusclops, Bonsly, Mime Jr., Munchlax, Riolu, Lucario, Skorupi, Drapion, Croagunk, Toxicroak, Abomasnow, Weavile, Rhyperior, Togekiss, Gallade, Dusknoir, Drilbur, Excadrill, Timburr, Gurdurr, Conkeldurr, Seismitoad, Throh, Sawk, Darumaka-0, Darumaka-1, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Scraggy, Scrafty, Gothitelle, Haxorus, Beartic, Golett, Golurk, Pawniard, Bisharp, Cobalion, Terrakion, Virizion, Keldeo-0, Keldeo-1, Bunnelby, Diggersby, Pancham, Pangoro, Honedge, Doublade, Aegislash-0, Aegislash-1, Binacle, Barbaracle, Hawlucha, Noibat, Noivern, Incineroar, Stufful, Bewear, Oranguru, Passimian, Golisopod, Dhelmise, Jangmo-o, Hakamo-o, Kommo-o, Necrozma-0, Necrozma-1, Necrozma-2, Marshadow, Zeraora, Melmetal, Rillaboom, Arrokuda, Barraskewda, Clobbopus, Grapploct, Grimmsnarl, Obstagoon, Sirfetch’d, Mr. Rime, Falinks, Morpeko-0, Morpeko-1, Cufant, Copperajah, Duraludon, Zacian-0, Zacian-1
281	Yawn	Squirtle, Eevee, Snorlax, Togepi, Togetic, Wooper, Quagsire, Torkoal, Shellos-0, Shellos-1, Hippopotas, Hippowdon, Togekiss, Purrloin, Munna, Musharna, Darumaka-0, Darumaka-1, Cubchoo, Shelmet, Accelgor, Stunfisk-0, Stunfisk-1, Espurr, Swirlix, Oranguru
282	Knock Off	Machop, Machoke, Machamp, Farfetch’d-0, Farfetch’d-1, Krabby, Shuckle, Zigzagoon-1, Lombre, Ludicolo, Wingull, Ralts, Sableye, Corphish, Crawdaunt, Skorupi, Drapion, Woobat, Dwebble, Minccino, Karrablast, Ferroseed, Vullaby, Mandibuzz, Rowlet, Salazzle, Passimian, Grookey, Thwackey, Rillaboom, Nickit, Sizzlipede, Sirfetch’d
283	Endeavor	Hitmontop, Corphish, Crawdaunt, Woobat, Swoobat, Cottonee, Whimsicott, Basculin-0, Basculin-1, Solosis, Duosion, Reuniclus, Axew, Kyurem-0, Kyurem-1, Kyurem-2, Swirlix, Slurpuff, Hawlucha, Wishiwashi-0, Wishiwashi-1, Salandit, Salazzle, Bounsweet, Marshadow, Grookey, Thwackey, Rillaboom, Toxel
284	Eruption	Torkoal
285	Skill Swap	Butterfree, Gastly, Haunter, Gengar, Mr. Mime-0, Mr. Mime-1, Mewtwo, Mew, Natu, Xatu, Espeon, Celebi, Ralts, Kirlia, Gardevoir, Lunatone, Solrock, Baltoy, Claydol, Duskull, Dusclops, Jirachi, Drifloon, Drifblim, Bronzor, Bronzong, Mime Jr., Gallade, Dusknoir, Munna, Musharna, Woobat, Swoobat, Sigilyph, Yamask-0, Yamask-1, Cofagrigus, Gothita, Gothorita, Gothitelle, Solosis, Duosion, Reuniclus, Elgyem, Beheeyem, Espurr, Meowstic-0, Meowstic-1, Spritzee, Aromatisse, Sylveon, Phantump, Trevenant, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Cutiefly, Ribombee, Dottler, Orbeetle, Hatenna, Hattrem, Hatterene, Mr. Rime, Runerigus
286	Imprison	Clefairy, Clefable, Vulpix-0, Vulpix-1, Ninetales-0, Ninetales-1, Ponyta-1, Rapidash-1, Gengar, Mew, Hoothoot, Noctowl, Togetic, Natu, Xatu, Celebi, Ralts, Kirlia, Gardevoir, Sableye, Baltoy, Claydol, Milotic, Duskull, Dusclops, Jirachi, Drifblim, Bronzor, Bronzong, Togekiss, Gallade, Dusknoir, Froslass, Munna, Musharna, Woobat, Swoobat, Sigilyph, Yamask-0, Yamask-1, Cofagrigus, Gothitelle, Solosis, Duosion, Reuniclus, Vanillite, Vanillish, Vanilluxe, Frillish, Jellicent, Elgyem, Beheeyem, Litwick, Lampent, Chandelure, Golett, Golurk, Reshiram, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Meowstic-0, Phantump, Trevenant, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Decidueye, Cutiefly, Ribombee, Oranguru, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Necrozma-0, Necrozma-1, Necrozma-2, Dottler, Orbeetle, Sinistea-0, Sinistea-1, Polteageist-0, Polteageist-1, Hatenna, Hattrem, Hatterene, Runerigus, Alcremie-0, Alcremie-1, Alcremie-2, Alcremie-3, Alcremie-4, Alcremie-5, Alcremie-6, Alcremie-7, Alcremie-8, Frosmoth, Stonjourner, Indeedee-0, Indeedee-1, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1
287	Refresh	
288	Grudge	Vulpix-0, Vulpix-1, Ninetales-0, Ninetales-1, Gastly, Koffing, Corsola-1, Ralts, Shedinja, Duskull, Yamask-0, Cofagrigus, Phantump, Mimikyu-0, Mimikyu-1, Cursola, Dreepy
289	Snatch	
290	Secret Power	
291	Dive	Squirtle, Wartortle, Blastoise, Shellder, Cloyster, Krabby, Kingler, Goldeen, Seaking, Gyarados, Lapras, Vaporeon, Mewtwo, Mew, Chinchou, Lanturn, Wooper, Quagsire, Qwilfish, Remoraid, Octillery, Mantine, Lombre, Ludicolo, Wailmer, Wailord, Barboach, Whiscash, Crawdaunt, Feebas, Milotic, Shellos-0, Shellos-1, Gastrodon-0, Gastrodon-1, Mantyke, Seismitoad, Basculin-0, Basculin-1, Frillish, Jellicent, Beartic, Barbaracle, Popplio, Brionne, Primarina, Wishiwashi-0, Wishiwashi-1, Araquanid, Golisopod, Sobble, Drizzile, Inteleon, Chewtle, Drednaw, Cramorant-0, Cramorant-1, Cramorant-2, Arrokuda, Barraskewda, Clobbopus, Grapploct, Eiscue-0, Eiscue-1, Dracovish, Arctovish, Drakloak, Dragapult
292	Arm Thrust	Pancham, Pangoro
293	Camouflage	
294	Tail Glow	
295	Luster Purge	
296	Mist Ball	
297	Feather Dance	Farfetch’d-0, Hoothoot, Natu, Pidove, Tranquill, Unfezant, Hawlucha, Rowlet, Dartrix, Decidueye, Cramorant-0, Cramorant-1, Cramorant-2, Frosmoth
298	Teeter Dance	Oddish, Mr. Mime-0, Mr. Mime-1, Lotad, Lombre, Ludicolo, Mime Jr., Bounsweet, Steenee, Tsareena, Mr. Rime
299	Blaze Kick	Charizard, Hitmonlee, Mew, Riolu, Lucario, Incineroar, Marshadow, Zeraora, Scorbunny, Raboot, Cinderace
300	Mud Sport	
301	Ice Ball	
302	Needle Arm	
303	Slack Off	Hippopotas, Hippowdon, Mr. Rime
304	Hyper Voice	Clefairy, Clefable, Meowth-0, Meowth-1, Meowth-2, Persian-0, Persian-1, Arcanine, Lapras, Eevee, Vaporeon, Jolteon, Flareon, Snorlax, Mew, Hoothoot, Noctowl, Cleffa, Togepi, Togetic, Espeon, Umbreon, Zigzagoon-0, Zigzagoon-1, Linoone-0, Linoone-1, Lombre, Ludicolo, Ralts, Kirlia, Gardevoir, Manectric, Wailmer, Wailord, Munchlax, Togekiss, Leafeon, Glaceon, Gallade, Rotom-0, Rotom-1, Rotom-2, Rotom-3, Rotom-4, Rotom-5, Purrloin, Liepard, Tympole, Palpitoad, Seismitoad, Maractus, Minccino, Cinccino, Vanillite, Vanillish, Vanilluxe, Deino, Zweilous, Hydreigon, Reshiram, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Pancham, Pangoro, Heliolisk, Sylveon, Noibat, Noivern, Popplio, Brionne, Primarina, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Turtonator, Drampa, Kommo-o, Solgaleo, Necrozma-0, Necrozma-1, Necrozma-2, Rillaboom, Skwovet, Greedent, Gossifleur, Eldegoss, Boltund, Toxtricity-0, Toxtricity-1, Obstagoon, Perrserker, Indeedee-0, Indeedee-1, Arctozolt, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1
305	Poison Fang	Skorupi, Drapion, Salandit, Salazzle, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17
306	Crush Claw	Drilbur, Excadrill, Rufflet, Braviary, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17
307	Blast Burn	
308	Hydro Cannon	
309	Meteor Mash	Clefairy, Clefable, Jirachi, Lucario
310	Astonish	Diglett-0, Diglett-1, Dugtrio-0, Dugtrio-1, Gastly, Qwilfish, Corsola-1, Lotad, Lombre, Ludicolo, Seedot, Nuzleaf, Shiftry, Sableye, Mawile, Wailmer, Wailord, Trapinch, Vibrava, Flygon, Duskull, Dusclops, Snorunt, Glalie, Drifloon, Drifblim, Stunky, Croagunk, Toxicroak, Dusknoir, Froslass, Rotom-0, Rotom-1, Rotom-2, Rotom-3, Rotom-4, Rotom-5, Yamask-0, Yamask-1, Cofagrigus, Solosis, Vanillite, Vanillish, Vanilluxe, Elgyem, Litwick, Lampent, Chandelure, Stunfisk-0, Stunfisk-1, Golett, Golurk, Deino, Phantump, Trevenant, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Rowlet, Dartrix, Decidueye, Morelull, Shiinotic, Mimikyu-0, Mimikyu-1, Dhelmise, Applin, Flapple, Appletun, Sinistea-0, Sinistea-1, Polteageist-0, Polteageist-1, Cursola, Runerigus, Dreepy, Drakloak, Dragapult
